y_true,y_score
1,0.4954991222486394
1,0.5107491585111485
1,0.5178723565590043
1,0.6501289498161789
1,0.5213531791417868
1,0.6262380158993887
1,0.4890265808246516
1,0.5968137222016701
1,0.5257742648925752
1,0.7116260395109801
1,0.6121401744997726
1,0.5434509307173662
1,0.5467822798471847
1,0.5672813513025208
1,0.6025574193368771
1,0.4242101640905551
1,0.49859379867009823
1,0.36683835512037827
1,0.31573881819712957
1,0.4652609524446063
1,0.52848847014151
1,0.38455156339300595
1,0.7271467384212168
1,0.660231458859798
1,0.4041466472981107
1,0.5671904716969968
1,0.5445705537040115
1,0.4016547590454314
1,0.46552032786719727
1,0.6565064360382318
1,0.5455921671428006
1,0.6366753336887384
1,0.5042420061103758
1,0.564139905470365
1,0.5566499463178426
1,0.5898759475728416
1,0.640077225025592
1,0.5117167416397418
1,0.5739117250661789
1,0.5101777262341685
1,0.6892277101727616
1,0.4900020787589954
1,0.588898295617355
1,0.4764606914290782
1,0.6041548295677006
1,0.5794081603492803
1,0.5716844702572079
1,0.4650221252436422
1,0.5521564265865194
1,0.6365339117953607
1,0.553390206520273
1,0.6263316738608955
1,0.5005582251602627
1,0.6968670497543042
1,0.7340346774034565
1,0.7141450271474465
1,0.44723163887665696
1,0.4090454729317582
1,0.5140866054055849
1,0.43646999525482255
1,0.6603397354298876
1,0.32915845423447315
1,0.49158546922119406
1,0.3007348870477902
1,0.3627103527381601
1,0.44890868855836713
1,0.493792653396912
1,0.5884340971327275
1,0.7400312879013186
1,0.49955254173799923
1,0.5711638101556954
1,0.5073389596313311
1,0.4907146891770865
1,0.6143777762841619
1,0.49757197209685244
1,0.37643548425428147
1,0.6746197246875137
1,0.7258478660340162
1,0.5017136634240323
1,0.6562869782871088
1,0.5158285770284995
1,0.5907986635974141
1,0.46105377430495736
1,0.560735149845128
1,0.6023221821008206
1,0.5931601838261457
1,0.5513448399145432
1,0.6927011705764669
1,0.5632514597407339
1,0.6465443658785528
1,0.688683732822894
1,0.6221247113143809
1,0.4519492832667772
1,0.6758664893434013
1,0.4410270987049833
1,0.6721815968612883
1,0.32011211093246783
1,0.37040329884040313
1,0.5865435297793635
1,0.41519658593208975
1,0.3511841061143728
1,0.5646542259174432
1,0.5761030290348766
1,0.42203090805986443
1,0.5684935274637541
1,0.7043229063758986
1,0.6584276077911521
1,0.505484462789058
1,0.5755965824339669
1,0.5730163858178012
1,0.4396740851117837
1,0.62966707604828
1,0.5414287551262799
1,0.3203837051853751
1,0.5401272005459015
1,0.287830086624398
1,0.6437872049060245
1,0.3884089693935301
1,0.6435689408127117
1,0.40160490165083085
1,0.5019787826346013
1,0.47046555211638386
1,0.44298458999083856
1,0.5510112019130063
1,0.6960346917278084
1,0.5424075786193797
1,0.4889720698664509
1,0.49674664647898775
1,0.4961271838425923
1,0.5033130765447583
1,0.529826996382858
1,0.3738000311459715
1,0.5047061023997291
1,0.3359946577498228
1,0.4365615491495284
1,0.5249215986386117
1,0.543173014620913
1,0.6468452633890015
1,0.7242872964041445
1,0.6725313247437593
1,0.6959183501872417
1,0.41610867466984486
1,0.43988736054702465
1,0.45903902848988376
1,0.5968146007968708
1,0.5470215441898011
1,0.5136656685775906
1,0.5714947463740728
1,0.5850424692597682
1,0.5858731273895832
1,0.40795646000051333
1,0.48063774047250535
1,0.6023683664959846
1,0.6430473840173996
1,0.4265126215680043
1,0.4411297552665339
1,0.6517318831403589
1,0.6605930611470173
1,0.5079507032306315
1,0.5209020685603983
1,0.5558943544556095
1,0.5628719575842034
1,0.387544065947979
1,0.5231611779176161
1,0.47596900466613346
1,0.6771379033226618
1,0.4519583730454769
1,0.6259873687598071
1,0.6245075784968928
1,0.4565784999991994
1,0.4956178296372026
1,0.38451205527962684
1,0.3722357994803409
1,0.5506164483162903
1,0.5359695275230494
1,0.5462215197391819
1,0.5507102363096814
1,0.48942500857653465
1,0.4608372691956059
1,0.5545912880532986
1,0.5232522448950383
1,0.5603340909182846
1,0.5990990611531319
1,0.5236831778086988
1,0.5004685360243674
1,0.7392136702478241
1,0.5542393158138766
1,0.5323788320917116
1,0.5472032586181695
1,0.46499642670440766
1,0.5892290194831388
1,0.5815194844042795
1,0.4935060448232996
1,0.5812892584695271
1,0.6007844297823977
1,0.386807625771411
1,0.381829428528265
1,0.5426603380695939
1,0.4674563835351091
1,0.5443841574446364
1,0.6806829520862093
1,0.5040184434100436
1,0.34567872530518207
1,0.41655588002014265
1,0.5358137470485347
1,0.37539276659501647
1,0.4539236944319927
1,0.5339532842480567
1,0.6561641871344203
1,0.6833193462535545
1,0.6564996261120029
1,0.7135787823322783
1,0.6325199783444871
1,0.6575339772335776
1,0.42258687080385465
1,0.6893024551556319
1,0.48426288801630996
1,0.461141592136623
1,0.697362124164858
1,0.4019822112293939
1,0.5349964117039554
1,0.44858695256206343
1,0.4650873794150501
1,0.695153452033903
1,0.6163731699619629
1,0.484292488821451
1,0.642380019612133
1,0.6254709548198051
1,0.5274686832852312
1,0.6468196432318959
1,0.4678477951238762
1,0.3995061855294787
1,0.6001590532121739
1,0.46560132026614437
