fpr,tpr
0.1443932411674347,0.26024723487312945
0.14522037102682264,0.26024723487312945
0.14522037102682264,0.2608978529603123
0.1458111780692426,0.2608978529603123
0.1458111780692426,0.2615484710474951
0.14640198511166252,0.2615484710474951
0.14640198511166252,0.26219908913467793
0.1466383079286305,0.26219908913467793
0.1466383079286305,0.2635003253090436
0.14687463074559848,0.2635003253090436
0.14687463074559848,0.2641509433962264
0.14722911497105046,0.2641509433962264
0.14722911497105046,0.2654521795705921
0.1480562448304384,0.2654521795705921
0.1480562448304384,0.2661027976577749
0.14841072905589034,0.2661027976577749
0.14841072905589034,0.2667534157449577
0.14852889046437434,0.2667534157449577
0.14852889046437434,0.2687052700065062
0.1490015360983103,0.2687052700065062
0.1490015360983103,0.269355888093689
0.14911969750679427,0.269355888093689
0.14911969750679427,0.27000650618087185
0.14959234314073025,0.27000650618087185
0.14959234314073025,0.27065712426805466
0.14982866595769823,0.27065712426805466
0.14982866595769823,0.2719583604424203
0.15030131159163418,0.2719583604424203
0.15030131159163418,0.27260897852960314
0.15041947300011815,0.27260897852960314
0.15041947300011815,0.27325959661678595
0.1508921186340541,0.27325959661678595
0.1508921186340541,0.27521145087833443
0.15112844145102208,0.27521145087833443
0.15112844145102208,0.27586206896551724
0.15124660285950609,0.27586206896551724
0.15124660285950609,0.27651268705270005
0.15148292567647406,0.27651268705270005
0.15148292567647406,0.2771633051398829
0.152310055535862,0.2771633051398829
0.152310055535862,0.2778139232270657
0.15290086257828192,0.2778139232270657
0.15290086257828192,0.27911515940143133
0.15313718539524993,0.27911515940143133
0.15313718539524993,0.280416395575797
0.1532553468037339,0.280416395575797
0.1532553468037339,0.2823682498373455
0.15349166962070188,0.2823682498373455
0.15349166962070188,0.2830188679245283
0.15455512229705778,0.2830188679245283
0.15455512229705778,0.2836694860117111
0.15490960652250974,0.2836694860117111
0.15490960652250974,0.28432010409889397
0.15502776793099374,0.28432010409889397
0.15502776793099374,0.2849707221860768
0.15609122060734965,0.2849707221860768
0.15609122060734965,0.28627195836044245
0.1564457048328016,0.28627195836044245
0.1564457048328016,0.28692257644762525
0.15703651187522155,0.28692257644762525
0.15703651187522155,0.28757319453480806
0.1576273189176415,0.28757319453480806
0.1576273189176415,0.28822381262199087
0.1584544487770294,0.28822381262199087
0.1584544487770294,0.28887443070917374
0.1586907715939974,0.28887443070917374
0.1586907715939974,0.28952504879635654
0.15916341722793337,0.28952504879635654
0.15916341722793337,0.29082628497072216
0.15951790145338532,0.29082628497072216
